Unique ID,Name,Measure,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Air Quality Category
130894,Hospitalizations,Rates,UHF42,Unknown,Other,2005-01-01,17.2,Moderate
130885,Hospitalizations,Rates,UHF42,Bronx,Other,2005-01-01,28.1,Bad
628555,Hospitalizations,Rates,UHF42,Unknown,Other,2015-01-01,6.7,Good
670957,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,29.3,Bad
670949,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,31.6,Bad
212553,General Pollution,Miles,UHF42,Unknown,Annual Average,2013-12-01,20.2,Moderate
602709,General Pollution,Miles,UHF42,Bronx,Summer,2018-06-01,13.3,Moderate
549766,General Pollution,Miles,UHF42,Bronx,Summer,2017-06-01,14.9,Moderate
549768,General Pollution,Miles,UHF42,Bronx,Winter,2016-12-01,26.3,Bad
122000,General Pollution,Miles,UHF42,Bronx,Summer,2009-06-01,27.5,Bad
605232,General Pollution,Miles,UHF42,Bronx,Summer,2018-06-01,30.6,Bad
122018,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,25.7,Bad
131239,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,202.7,Bad
518938,Asthma-Related,Rates,UHF42,Bronx,Other,2012-01-02,77.6,Bad
628487,Asthma-Related,Rates,UHF42,Bronx,Other,2015-01-01,64.1,Bad
176695,General Pollution,Miles,UHF42,Unknown,Annual Average,2012-12-01,22.8,Moderate
549816,General Pollution,Miles,UHF42,Unknown,Winter,2016-12-01,26.9,Bad
667167,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,14.0,Moderate
667287,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,9.8,Good
602817,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,12.3,Moderate
549876,General Pollution,Miles,UHF42,Unknown,Winter,2016-12-01,21.5,Moderate
549874,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,13.3,Moderate
549334,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,29.0,Bad
549365,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,27.0,Bad
605268,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,28.5,Bad
670941,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,27.0,Bad
827589,Hospitalizations,Rates,UHF42,Unknown,Other,2017-01-01,4.0,Good
827600,Hospitalizations,Rates,UHF42,Unknown,Other,2017-01-01,6.0,Good
130883,Hospitalizations,Rates,UHF42,Unknown,Other,2005-01-01,28.5,Bad
518810,Hospitalizations,Rates,UHF42,Unknown,Other,2012-01-02,10.5,Moderate
121998,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,28.4,Bad
549327,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,27.5,Bad
122005,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,27.1,Bad
549760,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,13.0,Moderate
212549,General Pollution,Miles,UHF42,Unknown,Annual Average,2013-12-01,22.4,Moderate
212542,General Pollution,Miles,UHF42,Unknown,Annual Average,2013-12-01,17.1,Moderate
670972,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,29.7,Bad
670951,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,31.0,Bad
628485,Asthma-Related,Rates,UHF42,Unknown,Other,2015-01-01,25.8,Bad
518964,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,25.1,Bad
518954,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,40.4,Bad
628503,Asthma-Related,Rates,UHF42,Unknown,Other,2015-01-01,32.9,Bad
131391,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,28.1,Bad
131363,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,25.4,Bad
167591,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,19.7,Moderate
166008,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,25.0,Moderate
175884,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,26.5,Bad
179285,General Pollution,Miles,Borough,Manhattan,Winter,2011-12-01,30.2,Bad
212554,General Pollution,Miles,UHF42,Unknown,Annual Average,2013-12-01,20.4,Moderate
667131,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,10.7,Moderate
628530,Hospitalizations,Rates,Borough,Manhattan,Other,2015-01-01,9.6,Good
628559,Hospitalizations,Rates,UHF42,Unknown,Other,2015-01-01,10.7,Moderate
131519,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,11.8,Moderate
131512,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,27.6,Bad
131552,Hospitalizations,Rates,Borough,Manhattan,Other,2009-01-01,12.6,Moderate
827594,Hospitalizations,Rates,UHF42,Unknown,Other,2017-01-01,6.0,Good
827598,Hospitalizations,Rates,UHF42,Unknown,Other,2017-01-01,10.0,Good
518819,Hospitalizations,Rates,UHF42,Manhattan,Other,2012-01-02,6.1,Good
628560,Hospitalizations,Rates,UHF42,Manhattan,Other,2015-01-01,6.6,Good
130928,Hospitalizations,Rates,Borough,Manhattan,Other,2005-01-01,18.3,Moderate
605256,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,26.8,Bad
122035,General Pollution,Miles,UHF42,Queens,Summer,2009-06-01,30.5,Bad
602739,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,12.6,Moderate
212569,General Pollution,Miles,UHF42,Manhattan,Annual Average,2013-12-01,28.9,Bad
179275,General Pollution,Miles,Borough,Manhattan,Winter,2009-12-01,32.2,Bad
602694,General Pollution,Miles,Borough,Manhattan,Summer,2018-06-01,19.7,Moderate
549363,General Pollution,Miles,UHF42,Queens,Summer,2017-06-01,31.7,Bad
605266,General Pollution,Miles,UHF42,Queens,Summer,2018-06-01,31.8,Bad
827400,Asthma-Related,Rates,UHF42,Manhattan,Other,2017-01-01,18.0,Moderate
628511,Asthma-Related,Rates,UHF42,Unknown,Other,2015-01-01,31.6,Bad
518962,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,36.2,Bad
518941,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,117.4,Bad
628490,Asthma-Related,Rates,UHF42,Unknown,Other,2015-01-01,98.1,Bad
827412,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,8.0,Good
827422,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,78.0,Bad
549817,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,18.9,Moderate
670971,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,28.8,Bad
122006,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,26.1,Bad
130902,Hospitalizations,Rates,UHF42,Unknown,Other,2005-01-01,30.6,Bad
130891,Hospitalizations,Rates,UHF42,Unknown,Other,2005-01-01,20.7,Moderate
827583,Hospitalizations,Rates,UHF42,Bronx,Other,2017-01-01,10.0,Good
121999,General Pollution,Miles,UHF42,Bronx,Summer,2009-06-01,28.6,Bad
549328,General Pollution,Miles,UHF42,Bronx,Summer,2017-06-01,29.0,Bad
670978,General Pollution,Miles,UHF42,Bronx,Summer,2020-06-01,30.9,Bad
605231,General Pollution,Miles,UHF42,Bronx,Summer,2018-06-01,31.2,Bad
549335,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,27.9,Bad
605238,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,28.5,Bad
549786,General Pollution,Miles,UHF42,Unknown,Winter,2016-12-01,26.3,Bad
602727,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,16.4,Moderate
212543,General Pollution,Miles,UHF42,Bronx,Annual Average,2013-12-01,19.0,Moderate
549765,General Pollution,Miles,UHF42,Bronx,Winter,2016-12-01,26.4,Bad
518959,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,28.5,Bad
628504,Asthma-Related,Rates,UHF42,Unknown,Other,2015-01-01,95.1,Bad
151583,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,6.6,Good
151594,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,10.3,Moderate
643562,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,27.2,Bad
667544,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,36.2,Bad
165991,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,28.4,Bad
167584,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,26.5,Bad
667754,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,26.9,Bad
336806,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,13.4,Moderate
177288,General Pollution,Miles,UHF42,Unknown,Winter,2011-12-01,12.4,Moderate
547437,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,11.3,Moderate
669767,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,8.7,Good
605763,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,8.0,Good
605688,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,8.9,Good
131414,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,121.9,Bad
547743,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,8.9,Good
547745,General Pollution,Miles,CD,Unknown,Winter,2016-12-01,8.0,Good
168483,General Pollution,Miles,CD,Unknown,Winter,2009-12-01,10.7,Moderate
168601,General Pollution,Miles,CD,Unknown,Winter,2011-12-01,10.2,Moderate
605673,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,8.4,Good
547367,General Pollution,Miles,Borough,Staten Island,Winter,2016-12-01,7.1,Good
179512,General Pollution,Miles,Borough,Staten Island,Winter,2011-12-01,8.4,Good
605661,General Pollution,Miles,Borough,Staten Island,Summer,2018-06-01,7.5,Good
412577,General Pollution,Miles,UHF34,Unknown,Winter,2015-12-01,23.7,Moderate
221941,General Pollution,Miles,UHF34,Queens,Summer,2011-06-01,33.6,Bad
412061,General Pollution,Miles,UHF34,Queens,Summer,2016-06-01,34.3,Bad
221838,General Pollution,Miles,UHF34,Unknown,Summer,2010-06-01,32.7,Bad
643521,General Pollution,Miles,UHF34,Queens,Winter,2018-12-01,18.0,Moderate
667459,General Pollution,Miles,UHF34,Queens,Annual Average,2020-01-01,13.0,Moderate
172672,General Pollution,Miles,UHF34,Queens,Annual Average,2010-12-01,19.3,Moderate
336691,General Pollution,Miles,UHF34,Queens,Annual Average,2015-01-01,17.2,Moderate
172077,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,22.3,Moderate
172655,General Pollution,Miles,UHF34,Unknown,Annual Average,2010-12-01,23.9,Moderate
172587,General Pollution,Miles,UHF34,Unknown,Annual Average,2008-12-01,25.3,Bad
211662,General Pollution,Miles,UHF34,Unknown,Summer,2014-06-01,15.2,Moderate
336640,General Pollution,Miles,UHF34,Unknown,Annual Average,2015-01-01,19.7,Moderate
171720,General Pollution,Miles,UHF34,Queens,Winter,2012-12-01,20.5,Moderate
336692,General Pollution,Miles,UHF34,Queens,Summer,2015-06-01,12.0,Moderate
412436,General Pollution,Miles,UHF42,Unknown,Winter,2015-12-01,22.0,Moderate
179437,General Pollution,Miles,Borough,Staten Island,Annual Average,2011-12-01,14.5,Moderate
825799,General Pollution,Miles,Borough,Staten Island,Summer,2022-06-01,7.8,Good
825787,General Pollution,Miles,UHF42,Unknown,Summer,2022-06-01,12.0,Moderate
211364,General Pollution,Miles,Borough,Staten Island,Winter,2013-12-01,21.8,Moderate
643369,General Pollution,Miles,UHF42,Unknown,Annual Average,2019-01-01,19.7,Moderate
825798,General Pollution,Miles,Borough,Staten Island,Annual Average,2022-01-01,11.2,Moderate
825767,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,21.3,Moderate
412459,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-12-31,18.3,Moderate
179362,General Pollution,Miles,Borough,Staten Island,Summer,2012-06-01,10.6,Moderate
740891,General Pollution,Miles,Borough,Staten Island,Summer,2021-06-01,7.7,Good
827407,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,90.0,Bad
131221,Asthma-Related,Rates,UHF42,Bronx,Other,2005-01-01,108.2,Bad
131383,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,147.1,Bad
131365,Asthma-Related,Rates,UHF42,Bronx,Other,2009-01-01,68.7,Bad
605241,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,29.5,Bad
670968,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,28.9,Bad
122028,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,28.6,Bad
122030,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,27.9,Bad
643643,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,15.1,Moderate
165994,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,23.1,Moderate
167587,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,20.2,Moderate
336863,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,15.2,Moderate
605239,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,30.2,Bad
122009,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,27.7,Bad
549338,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,29.3,Bad
122020,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,23.0,Moderate
549349,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,25.2,Bad
212544,General Pollution,Miles,UHF42,Bronx,Annual Average,2013-12-01,19.4,Moderate
669770,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,7.4,Good
605730,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,10.0,Good
170254,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,10.0,Good
669776,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,7.3,Good
177185,General Pollution,Miles,UHF42,Unknown,Winter,2009-12-01,12.2,Moderate
177269,General Pollution,Miles,UHF42,Unknown,Winter,2011-12-01,11.0,Moderate
547382,General Pollution,Miles,UHF42,Unknown,Winter,2016-12-01,8.6,Good
334272,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,10.0,Good
170429,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,9.4,Good
547687,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,8.4,Good
605988,General Pollution,Miles,CD,Unknown,Summer,2018-06-01,8.5,Good
177287,General Pollution,Miles,UHF42,Unknown,Winter,2011-12-01,11.3,Moderate
547434,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,10.4,Moderate
177285,General Pollution,Miles,UHF42,Unknown,Winter,2011-12-01,10.2,Moderate
151601,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,5.6,Good
122003,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,26.3,Bad
605246,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,32.5,Bad
122034,General Pollution,Miles,UHF42,Queens,Summer,2009-06-01,28.7,Bad
670964,General Pollution,Miles,UHF42,Unknown,Summer,2020-06-01,29.8,Bad
122014,General Pollution,Miles,UHF42,Unknown,Summer,2009-06-01,28.4,Bad
670943,General Pollution,Miles,UHF42,Queens,Summer,2020-06-01,30.0,Bad
670942,General Pollution,Miles,UHF42,Queens,Summer,2020-06-01,31.5,Bad
165975,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,33.1,Bad
166017,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,26.0,Bad
167610,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,23.5,Moderate
165999,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,27.6,Bad
336797,General Pollution,Miles,CD,Brooklyn,Summer,2015-06-01,18.0,Moderate
643625,General Pollution,Miles,CD,Brooklyn,Summer,2019-06-01,18.0,Moderate
667526,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,31.5,Bad
549753,General Pollution,Miles,Borough,Manhattan,Winter,2016-12-01,29.7,Bad
602781,General Pollution,Miles,UHF42,Unknown,Summer,2018-06-01,19.4,Moderate
605745,General Pollution,Miles,UHF42,Manhattan,Summer,2018-06-01,10.1,Moderate
547672,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,9.1,Good
547385,General Pollution,Miles,UHF42,Unknown,Winter,2016-12-01,8.6,Good
212935,General Pollution,Miles,UHF42,Unknown,Annual Average,2013-12-01,8.6,Good
170456,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,8.1,Good
823244,General Pollution,Miles,UHF42,Manhattan,Summer,2022-06-01,7.4,Good
649679,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,8.3,Good
605678,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,7.7,Good
742178,General Pollution,Miles,UHF42,Unknown,Summer,2021-06-01,8.6,Good
168584,General Pollution,Miles,CD,Unknown,Winter,2011-12-01,10.9,Moderate
547640,General Pollution,Miles,CD,Unknown,Winter,2016-12-01,9.0,Good
547769,General Pollution,Miles,CD,Unknown,Winter,2016-12-01,7.2,Good
547767,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,8.4,Good
605898,General Pollution,Miles,CD,Unknown,Summer,2018-06-01,10.0,Good
649652,General Pollution,Miles,Borough,Brooklyn,Summer,2019-06-01,8.2,Good
333992,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,9.3,Good
216441,General Pollution,Miles,CD,Unknown,Summer,2010-06-01,33.0,Bad
628480,Asthma-Related,Rates,Borough,Bronx,Other,2015-01-01,67.0,Bad
518932,Asthma-Related,Rates,Borough,Brooklyn,Other,2012-01-02,44.2,Bad
131406,Asthma-Related,Rates,Borough,Bronx,Other,2009-01-01,67.0,Bad
131232,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,56.7,Bad
131225,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,189.1,Bad
169324,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,10.8,Moderate
168557,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,12.7,Moderate
169442,General Pollution,Miles,CD,Unknown,Summer,2011-06-01,11.6,Moderate
334265,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,9.6,Good
669890,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,8.1,Good
649976,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,8.6,Good
170238,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,11.2,Moderate
411012,General Pollution,Miles,CD,Unknown,Summer,2016-06-01,8.9,Good
411011,General Pollution,Miles,CD,Unknown,Winter,2015-12-01,8.8,Good
411086,General Pollution,Miles,CD,Unknown,Winter,2015-12-01,8.5,Good
169340,General Pollution,Miles,CD,Unknown,Summer,2010-06-01,12.9,Moderate
169399,General Pollution,Miles,CD,Unknown,Summer,2011-06-01,12.4,Moderate
169364,General Pollution,Miles,CD,Unknown,Summer,2010-06-01,12.0,Moderate
828086,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,0.0,Good
131358,Asthma-Related,Rates,Borough,Bronx,Other,2005-01-01,13.4,Moderate
131359,Asthma-Related,Rates,Borough,Brooklyn,Other,2005-01-01,8.0,Good
412111,General Pollution,Miles,CD,Unknown,Summer,2016-06-01,33.9,Bad
216369,General Pollution,Miles,CD,Unknown,Summer,2010-06-01,31.0,Bad
216370,General Pollution,Miles,CD,Unknown,Summer,2011-06-01,30.8,Bad
741130,General Pollution,Miles,CD,Unknown,Winter,2020-12-01,23.9,Moderate
412778,General Pollution,Miles,CD,Unknown,Winter,2015-12-01,23.9,Moderate
741244,General Pollution,Miles,CD,Unknown,Winter,2020-12-01,22.9,Moderate
166768,General Pollution,Miles,CD,Unknown,Summer,2011-06-01,21.4,Moderate
166709,General Pollution,Miles,CD,Unknown,Summer,2010-06-01,21.5,Moderate
216444,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,30.4,Bad
743623,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,29.6,Bad
336843,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,25.8,Bad
167553,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,25.6,Bad
213444,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,16.6,Moderate
667136,General Pollution,Miles,UHF42,Unknown,Winter,2019-12-01,26.1,Bad
336530,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,14.5,Moderate
175423,General Pollution,Miles,UHF42,Unknown,Winter,2012-12-01,26.1,Bad
176557,General Pollution,Miles,UHF42,Unknown,Annual Average,2009-12-01,24.1,Moderate
338185,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,32.2,Bad
338167,General Pollution,Miles,Borough,Bronx,Summer,2015-06-01,30.4,Bad
650917,General Pollution,Miles,Borough,Bronx,Summer,2019-06-01,29.9,Bad
176607,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,19.2,Moderate
336476,General Pollution,Miles,Borough,Bronx,Summer,2015-06-01,16.0,Moderate
667028,General Pollution,Miles,Borough,Bronx,Winter,2019-12-01,23.0,Moderate
179424,General Pollution,Miles,Borough,Brooklyn,Annual Average,2009-12-01,22.7,Moderate
179288,General Pollution,Miles,Borough,Bronx,Winter,2012-12-01,24.0,Moderate
179289,General Pollution,Miles,Borough,Brooklyn,Winter,2012-12-01,25.3,Bad
643394,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,22.6,Moderate
412413,General Pollution,Miles,Borough,Bronx,Summer,2016-06-01,14.9,Moderate
740881,General Pollution,Miles,Borough,Brooklyn,Winter,2020-12-01,22.7,Moderate
175946,General Pollution,Miles,UHF42,Unknown,Summer,2010-06-01,29.6,Bad
412503,General Pollution,Miles,UHF42,Unknown,Summer,2016-06-01,22.2,Moderate
167554,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,26.9,Bad
336766,General Pollution,Miles,CD,Unknown,Annual Average,2015-01-01,22.4,Moderate
167612,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,24.0,Moderate
165977,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,30.5,Bad
167570,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,29.2,Bad
550071,General Pollution,Miles,CD,Unknown,Winter,2016-12-01,26.5,Bad
213621,General Pollution,Miles,CD,Unknown,Annual Average,2013-12-01,21.7,Moderate
550128,General Pollution,Miles,CD,Unknown,Winter,2016-12-01,27.6,Bad
550126,General Pollution,Miles,CD,Unknown,Summer,2017-06-01,16.7,Moderate
603069,General Pollution,Miles,CD,Unknown,Summer,2018-06-01,14.9,Moderate
165800,General Pollution,Miles,CD,Unknown,Winter,2009-12-01,31.4,Bad
167601,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,22.4,Moderate
167603,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,23.8,Moderate
667730,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,25.9,Bad
